Topic,Topic prob,diff,Document,Tweet
0,0.1,,100,sanitization adchini village adchini dda flats sdmc guidance radhika abrol
0,0.1,,101,chicken dinner
0,0.1,,102,looks score
8,0.6999741576094678,0.6666257189845295,103,get summer ready latest air conditioners available nearest ep store enquire
9,0.7749454537265852,0.7499232392818276,104,let relaxation zone forgo still possible
0,0.1,,105,kuch ker lo
6,0.699990481908211,0.6666505263826955,106,dogmatic people call remember lovely educated people call
5,0.7749664306225399,0.7499598974120637,107,main purpose rigorously increase testing period without suffering working class economy purposeless
1,0.5166532797986354,0.16665657907925363,108,one nation one voice among singers uniting anthem dedicated frontline warriors fighting pandemic aid
1,0.451983004512531,0.1894686575391349,109,india got extended pls us favour n post vids home baking netflix suggestions live stay sane hope u ur family r well n keep smiling
6,0.3666646314367019,3.8838825803799715e-06,110,bcoz trending thought give try first cake baked noida
4,0.4199897647231741,1.3308493359009965e-05,111,bhai sir would please intervene ensure animal welfare laws followed district ji
0,0.1,,112,neighborhood stores sellers milk kiosks
5,0.5705952679308159,0.3012071170285066,113,alcohol dependency would got cured want addictive phase back anticipated result domestic violence malnutrition children street fights increased risk chronic illnesses govt revenue
3,0.5499999998027063,0.4999999997759539,114,esteemed training partner g k foundation empanelled skill development mission upsdm
0,0.1,,115,esteemed training partner eupraxis expert systems consulting pvt ltd empanelled skill development mission upsdm
2,0.6215462039150839,0.3231052049078158,116,india copying us good usa flyover tribute healthcare first responders essential personnel battling spread thank support together
0,0.1,,117,adopt pace nature secret patience
6,0.7123990681415707,0.5391191332854518,118,symbolism done keep people country good humor extension breaks spirit people
4,0.8199857481549893,0.7999788893298458,119,lockdown extend till th may
9,0.3760184747867348,0.018705686356889184,120,please stay alive profit
0,0.1,,121,kind innovation invention happen
9,0.5499891099688871,0.4999782202211185,122,morning headlines
6,0.5166251492637389,0.16663089943060067,123,us help usher green revolution importantly following guidelines thanks laying road map
7,0.519874022888514,0.23977253402136794,124,people used busy given much needed break
2,0.44820249204936863,0.09900823085780619,125,people stop things might extended beyond th may infection continue spread sir take stronge action
5,0.5499888119982157,0.4999776242383539,126,payers started feeling indians
9,0.5250010892344539,0.25001469870030585,127,guide lines especially yog guru please look touch speaking something channels
9,0.3789020336896403,0.024480755921370834,128,morning feels b ful chirping birds pure euphonious music already day
5,0.3800409200796528,0.12392806684822327,129,best part work home starts early spends morning hours songs birds squirrel favorite kind programming music discovered
8,0.7749716407005081,0.7499569595126135,130,way thinking issue ppl hv difficulty perceiving things differently training perpetual process somethings create excitement depressive environment due welcome diverse
7,0.5362115931982622,0.1867351822878398,131,bureaucrats turned mess fear indian bureaucrat best friend fear covid grips people opportunity arisen regulatory inspectors make country dance tunes thoughts
9,0.5111871693990049,0.32239366292760874,132,started developing new habit quarantine period e waking need know people similar interest
3,0.3666643407043963,2.2848346201143066e-06,133,full post fb
9,0.4176058963327858,0.10189298052913837,134,say social stigma faced survivors
0,0.5249839714970715,0.24999050741855994,135,guidelines movement stranded people lockdowndown pointing backhand index via
6,0.699997054315635,0.666662399770386,136,skies clear think able see ships mumbai lit tomorrow gurgaon
9,0.437529328969561,0.07369918274849468,137,please take care everyone read thread thanks sharing wishing father speedy recovery strength family difficult time
7,0.36666654229956874,3.518427102333632e-06,138,great memorable day tomorrow waiting tomorrow
8,0.5038156333124421,0.10763829985067658,139,please look complaint young lad regarding powercut place since morning staying without nothing short particularly one live
7,0.5291235236202536,0.2582671599850476,140,doctors god lives earth save us
1,0.46804623068537604,0.0503952878155986,141,unlike home vehicle aircon jet c hv aircon vent system using hepa filters cabin air also used pressurisation metered fresh air mixed q begs answering everyone using masks risk mitigated checked infection pre boarding
2,0.619978592940387,0.3999786107108192,142,message hon ble cm sh manohar lal broadcast today state hookup pm tune khz newsonair app listen programme
9,0.6999988831683898,0.6666644331014879,143,cooking diaries quarantine mom made amazing gulab jamun hapur
9,0.6999988831683898,0.6666644331014879,144,cooking diaries quarantine mom made amazing gulab jamun hapur
9,0.6999988831683898,0.6666644331014879,145,cooking diaries quarantine mom made amazing gulab jamun hapur
0,0.1,,146,binge watching kids aura residential apartment
0,0.1,,147,believe spent rupees night december welcome
9,0.3444415638784952,0.06701287614321139,148,wonder states eager get rid migrant labours look lockdown wd relaxed sooner later economic activities resume real estate factories agriculture wd start without
0,0.1,,149,nature healing benefits
8,0.7749984724504109,0.7499974573151983,150,always smoking doobie thinking life missing tabhi ek dost ne beedi pakda di mi life seams komplete
1,0.3588306312450355,0.008842145142241908,151,generating awareness disease one crucial part controlling certain level stigma regarding covid still persist aming people health education promotion minimum
7,0.28626616111955766,0.011270472784010332,152,sirs aragyu setu app phone showing one patient within vicinity metered residence kindly take appropriate action
8,0.4611976239857987,0.0823992504596045,153,many neighbours whatsapp group asking go visiting people since relaxations announced response anyone told relax
5,0.6690879476345886,0.4715116442805077,154,lockdown allowed prohibited red orange green zones simple ready reckoner
6,0.5147710756254823,0.2295784851795465,155,let virus waste anymore time cause really prices batch starting week
3,0.2749980417086225,2.4684612472403167e-06,156,dramatic effect never active memory l ever gone bald okay happened mistake regretting one bit nice ya think
8,0.6999829481530597,0.6666332054348068,157,another one bites dust
0,0.3197711392645245,0.07985360255981067,158,migrant workers returning home threats help ensure integration back community together fight
7,0.41999310936882495,6.346643312948874e-06,159,built finest minds india leading way towards healthier tomorrow download app today
9,0.5499999998856481,0.49999999987008853,160,going badly
8,0.6999613061325068,0.6666090371603547,161,different types push ups must try fun
2,0.35954727401978304,0.0766218782085833,162,guys please download arogya setu app made government india recomend friends family inform infected person near alert
5,0.8199969918910214,0.7999947213987969,163,allowed containment red orange green zones chart tells
2,0.549960052167478,0.4999475629130411,164,saved us mess
5,0.8499995225111574,0.8333323783965431,165,sale liquor allowed zones certain riders thread activities allowed
1,0.5166527005022492,0.16665268392319466,166,look wrong look wrong country instead looked seek basis response unprecedented one cannot blame one consider
1,0.5636261683851947,0.2606025915185034,167,earthquake haryana really felt tremors intensity first time life god bless stay safe
7,0.6199766045541584,0.3999777171434945,168,want know think want believe
8,0.8499816416042332,0.8333058338156268,169,think understand teach someone best way live life experience coach
5,0.5499815155403867,0.49996866068949963,170,waiting waiting waiting back action
3,0.6999762214298241,0.6666246966468059,171,important message ips r p meena dcp south east delhi
3,0.6999762214298241,0.6666246966468059,172,important message ips r p meena dcp south east delhi
2,0.3048598605348555,0.02986489666085307,173,important guidelines staff visitors banks atms prevent spread
7,0.7749648902877018,0.7499422914031059,174,samba knows aarogya setu app coronavirus download app amp encourage others around
0,0.6999994926489277,0.6666658212907434,175,advisory homemade protective face mask
1,0.46648439369369393,0.06631616510109561,176,good morning everyone love habit waking daily whats habit
0,0.1,,177,thought night ever forget came ever forget story growth found roots
3,0.366665879162708,2.103123876207036e-05,178,story rwa delhi colony becomes stick support lonely senior citizens
6,0.6199849652968329,0.39998805614028415,179,post hope see cleaner free
7,0.6999999342077696,0.6666665351405575,180,single pint save three lives single gesture create million smiles
5,0.5499871978907148,0.4999794320458959,181,believe hard work luck
0,0.1,,182,alcohol priority shame
0,0.1,,183,feeding hungry biggest religion real hero actress identified outside screen
0,0.1,,184,tulip garden
4,0.36666539646472485,6.029937834661769e-06,185,sadness realise one waiting meet lockdown
0,0.4002070223268992,0.0004276220731711522,186,guidelines brief delhi india
0,0.4002070223268992,0.0004276220731711522,187,guidelines brief delhi india
9,0.39615922954715876,0.09616112745042399,188,training mind muscle days done quality reading quarantine stay home read books
0,0.4002070223268992,0.0004276220731711522,189,guidelines brief delhi india
9,0.6999898448486062,0.6666483205095901,190,know trust anyone else using plz share km snap shots url
9,0.5499926268566547,0.49998732541861524,191,stop consulting lawyer economic problem amd others legal issue lawyer cannot economist
5,0.4752734077859417,0.2508347521649028,192,following back p family appreciate work want give back therefore follow back everyone pyar se jaan bhi le lo saab
6,0.36666299870608826,1.0606011755120992e-05,193,parenting covid day choose words wisely reacting spending cause often comes onto
9,0.36666674019870793,1.4723353292112051e-07,194,going gets tough stand together says narrates touching story someone helped pregnant lady reach hospital
8,0.6066395766643666,0.3275688468904824,195,live life king size papa enjoying quiet evening ancestral home always miss carefree life lived sweet childhood memories playing roof top enjoying greenary well lots learn
1,0.6199885064535227,0.3999889471160296,196,death toll rises cases climb union health ministry ohh allah safe us
6,0.456556395865523,0.11313161965645424,197,happy working home
3,0.5196853759739871,0.2393767307937395,198,extension new guidelines relaxations delhi
3,0.43765083557988227,0.15916625451307942,199,delhi cm asks city citizens accept coronavirus learn live statement city riddled fresh spurt cases unending spiral daily epitome failed governance complete surrender government
9,0.4328042964128075,0.2156205882197656,200,delhi government gameplan tackle problem pollution odd even opening mandis odd even relaxing lockdown odd even sprinkle free electricity water sordid horrid inept someone governance
7,0.5249973432675181,0.25000927287652613,201,basically country realises prolonged futile destroyed lives uprooted communities less ruined economy
0,0.1,,202,gave bob haircut proud
5,0.5499731065005528,0.49995855059885247,203,ministry home affairs named ministry clarification affairs period
1,0.2750619037992112,6.26456018167354e-05,204,delhi records highest one day spike reports
6,0.6999813589319513,0.6666358491527954,205,followers still donating blood dangerous situation
8,0.6999730756540543,0.6666320802999947,206,best time year
6,0.5499971694079243,0.4999943390335453,207,webinar assessment current situation planning persons south asian region light organised south asian group
9,0.3666662909526714,6.242287277635761e-07,208,quarantine dairies lockdown extended
3,0.8199770826093992,0.7999609429372855,209,coming new delhi india
2,0.7749823110470929,0.7499735136657876,210,addressed webinar today discuss strategies revival jewellery industry aftermath covid discussed ways means tide economic crisis jewellery industry export processed jewellery plight goldsmiths
0,0.4107554699581032,0.021512509657082568,211,corona updates case wearing homemade mask
1,0.5499892558817807,0.4999794509991725,212,happiness quality soul function one material circumstances
3,0.5499984490970677,0.49999691017720244,213,delhi airport resume flights terminal allot entry gates check bays airlines
8,0.5499999999021344,0.49999999988848626,214,waiting world press restart button
6,0.4385599189472511,0.11383855003223686,215,really salute prime minister government doctors polish media delivery boy really eveyday step house please support government thank modi sir
1,0.6999909447145883,0.6666524888280595,216,infected persons like around moment increasing geometrical progression requires medical attention
6,0.6999719499638222,0.6666126454655865,217,indian farmer devises motorcycle take daughter school
0,0.5166642701076261,0.3333339054895377,218,indian navy fires flares air mark gratitude appreciation frontline workers including healthcare workers sanitation staff police personnel fighting
9,0.5499947626647723,0.49998952549630094,219,weather made parvati poo loving cloudy weather wearing limeroad
3,0.9307659963371346,0.9230727894817162,220,mark words cm delhi open approach delhi next new york terms mortality number cases last week may rate new york since last weeks
7,0.3652884577389156,0.06498824894314548,221,vaibhavshukla government least show transparency amount come c g know much amount generated much amount spends tackle
3,0.3959031997596427,0.05849211717451891,222,new normal corona age
9,0.4389809188190812,0.14463762016563592,223,basically tomorrow monday people sunday others saturday know sure tuesday
0,0.1,,224,kerala model interaction chief minister kerala pinarayi vijayan
0,0.5499676154976374,0.49995650982148016,225,honoured encouraged support initiative
7,0.5499884356176364,0.4999822093721798,226,artisan putul midya sabang paschim medinipur west bengal beautiful textile making guess putul
2,0.36818793672812944,0.0030611411833373348,227,sathi india organization ngo day date
5,0.8199645291750386,0.7999478576766244,228,reposted touch infra red thermometer back stock could order inclusive price inr delivering across india
3,0.5291066174926067,0.17251279332381247,229,time come open delhi ready live coronavirus kejriwal
3,0.5249993394289317,0.2500003766052112,230,necessary contain delhi fully ready relax lockdown restrictions delhi cm
8,0.5012646594408321,0.20254063834160763,231,something better nothing learning everyday solutions institute forensic science
4,0.5489978309260487,0.2980204700160532,232,bot misinformed development india biocon md already announced end year vaccine would ready correct wrong
8,0.5499956357087799,0.499991271561273,233,risking better regretting
0,0.1,,234,reading corner
2,0.7749660578332948,0.7499466226175096,235,empower women artisans switch fair environment friendly handmade products make join live classes artisans learn makefair
1,0.699994159764966,0.6666555396339036,236,shower good quality ppes petal indian doctors
8,0.7247955096860993,0.5638840681421728,237,stay time need adapt different life style able live
7,0.5192475391476075,0.23852326372429844,238,breastfeeding vital child survival nutrients breastmilk help fight infection even protects child allergies
4,0.424550340637505,0.25164839258380955,239,chronicles day flying away yet everyone would expected days lockdown going back normal lives got instead another two weeks sit
3,0.6999666702557095,0.6666092064688506,240,subject delhi india
6,0.549986320619845,0.49997801933927444,241,haryana aaj cm shri addresses people
0,0.4604552218216843,0.0009249927971792804,242,visuals cherish emerging across india today judicious move india security services laud serenade india health workers police personnel grit guile testing times jai hind
0,0.1,,243,mha control room utilised resolving complaints issues drivers transporters passage goods carriers including empty trucks officials deputed mha control room mha helpline nhai helpline seek assistance
2,0.6999835158995409,0.6666361916651732,244,occasion hon ble minister launched covid kath multimedia guide spread using multiple platforms
6,0.49533685512524256,0.09068441874975841,245,concern worker student however many people working sector living alone far away families dont right go meet families
9,0.7242532002496803,0.5627941181154759,246,let birds fly let earth recover stop using plastic products save environment let heal quarantine
2,0.5499911536543117,0.49998330864533136,247,rather different view prakash mohalla east kailash
7,0.36666327456455194,4.186386490134808e-06,248,salute behalf indians
6,0.4199964865692261,0.17962809101843832,249,complete due books great company difficult times see variety brilliantly arranged enjoy reading
3,0.5499432448167295,0.4999242239048507,250,talking quite time perspective casting effect possible
0,0.1,,251,statement pieces ps earring favourite
9,0.5249979646574758,0.2500050694259669,252,good please keep distance
3,0.6999603030166447,0.6665933081620766,253,deep penetration fighter aircraft flypast vic formation ncr part armed forces salute today
4,0.5499979367024411,0.49999671919094124,254,latest awesome latest human update lockdown
7,0.5863636080122155,0.3327503416791709,255,su fighter aircraft giving ncr part armed forces salute corona warriors today
2,0.5499772378951836,0.4999676972386698,256,india win battle never forgive china
6,0.3654657754376355,0.16627682591724058,257,precautions safety well every single citizen shall primary thing pandemic situation worth appreciating decision hope nightmare ends soon
6,0.6999975256816539,0.6666617181005345,258,purani yaade taza ho gyi tried sketching many many years
1,0.36931173480024626,0.005297792695242165,259,although even one case bad news comparative sense gives relief confidence
0,0.7229803422553016,0.5602588755488116,260,source motivation customers must see customers say serving currently greater noida amid pandemic covid assurity quality safety order veggies fruits whatsapp
3,0.7749919339538842,0.7499849041886022,261,new video published kitchen cleaning tips watch
5,0.45381837000351855,0.18338859436421173,262,govt issues order states uts allow opening certain categories shops except single multi brand malls permitted shops must open strength workers ensuring compulsory wearing masks strict adherence
2,0.5211111922568112,0.32891904595113575,263,modi govt integrated overseas citizens india devising ways fight pandemic strengthen research well innovation
1,0.31371943930882285,0.033414924860971196,264,masks face covers become part lives people days ahead everyone aim must ensure rapid response current circumstances
6,0.5499649411430843,0.4999431052451234,265,government focus real ground level issues flowering petals solution
1,0.5249524849986633,0.2499379527574151,266,touching new records cumulative production ppe coveralls medical personnel touches million country
7,0.909974199593176,0.8999654819769559,267,modi govt efforts yielded results country managed save thousands lives past one half months due lockdown
1,0.5392834371038676,0.16747167991729683,268,indian air force stepped efforts meet emerging requirements combat contagion iaf continues airlift essential supplies medicine ration along medical personnel across country
2,0.4561345790324583,0.0011640616923261904,269,indian railways taken degree measures ensure interests passengers taken care railway emergency cell covid responding queries requests suggestions every day
0,0.5074968471336705,0.14834779484843424,270,major feat india battle covid northeastern states completely coronavirus free sikkim arunachal pradesh nagaland manipur tripura
2,0.4823899553440273,0.1731190111622733,271,modi govt taken several measures safeguard farmers adverse impact ongoing lockdown wheat harvesting across country continues briskly
1,0.7471762095682472,0.5610294966626208,272,nari shakti shows relentless effort positive energy united resolve fight covid one crore face masks made various self help groups across country
4,0.5499979367024411,0.49999671919094124,273,lockdown series abyss
7,0.8499673294354207,0.8332889315964486,274,graded pre emptive pro active approach modi govt taking several steps prevention containment management covid
7,0.5271386056265935,0.338056619840187,275,modi govt facilitating inter state movement stranded people including migrant labourers country
0,0.7624934446787378,0.624993702379064,276,healthcare workers hospitals risking covid infection taking care infected hospital care assistive robotic device hcard robotic device used provide medicines food patients turn helping healthcare w
3,0.6456083487786952,0.4245575443017031,277,india response covid spearheaded smart cities agra smart city created gis dashboard show various hotspots heat map positive cases recovered cases etc
7,0.7501177109797965,0.6002460613119996,278,janaushadhi sugam mobile app helping people big way locate nearest janaushadhi kendra pmjak get affordable generic medicines lakh people using janaushadhi sugam mobile app avail host benefits provided
0,0.5206616673190138,0.24133275832585188,279,given hardships faced parents students due covid epidemic national testing agency nta revises dates submission online application forms various examinations
7,0.3668346486968208,0.00034429069647951005,280,heartfelt moment came celebrate birthday member pritam singh nephew big thankyou sho rajouri garden mr anil sharma huge respect delhi police
6,0.8499864486785313,0.8333122854354583,281,global pandemic created unprecedented situations leaving large number people vulnerable hunger indian railways distributes free hot cooked meals crossing three million mark
5,0.784555684378984,0.6580096032052497,282,large number activities allowed red zones industrial construction activities rural areas including mnrega works food processing units brick kilns permitted besides rural areas without distinction nature goo
0,0.37144213995996506,0.05726148284040705,283,new guidelines also prescribe certain measures well safety persons hence movement individuals non essential activities shall remain strictly prohibited pm
5,0.8999899983169525,0.8888741610880477,284,several activities remain prohibited across india irrespective zone include travel air rail metro inter state movement road well running schools colleges educational training coaching centres
5,0.8499927911528663,0.8333219617856066,285,orange zones inter district movement individuals vehicles allowed permitted activities four wheelers maximum passengers besides driver pillion riding allowed two wheelers
4,0.5307071013675457,0.28095835015341647,286,given significant gains lockdown govt extends lockdown period two weeks lockdown guidelines provide relaxations based risk profiling districts country red hotspot green orange zones via na
0,0.537283676888339,0.31329777711632045,287,supplementing massive efforts govt facing defeating covid india armed forces show solidarity frontline soldiers undertake several activities saluting corona warriors may rd
3,0.5249879229971438,0.24998796728446027,288,new video came go check link
4,0.6999782653370334,0.6666345580349164,289,nationwide lockdown rd may
0,0.5499792466068687,0.49996260171690965,290,steps emerge victorious covid
8,0.31927592170858327,0.04498637545562911,291,lockdown things know
0,0.6999913901099216,0.6666532625837656,292,platform connecting covid warriors
9,0.6414860110006393,0.36297616101725855,293,going connect today social distancing emotional distancing lovely meet extended family virtually stay connected stay safe
1,0.6833139249046285,0.4999806700400911,294,iip foundation contributed distribute ration great support friends like west bengal
2,0.32579899074036583,0.028417653346530236,295,indian airforce salutes covid warriors different different hospital really awesome great work done boost energy warrior god bless study mbbs abroad
7,0.8499767191930699,0.833296509119101,296,thank sir taking issues related airline refunds also waiting money stuck airlines due
7,0.5499947200224944,0.4999894402592978,297,presenting aerial salute showering flower petals express gratitude towards
8,0.5499999999021344,0.49999999988848626,298,power journalist fraternity unmasking truths currently masked world jai hind
0,0.1,,299,proud moment showing gratitude towards heart touching moment proud
0,0.41120236592148596,0.18276157151746503,300,indian army navy iaf set express gratitude corona warriors today jai hind
7,0.6999970266689767,0.6666607206786132,301,great job dwarka district police
6,0.4199896441326428,3.307485222314721e-06,302,said good laugh heal many problems reason family smile today
3,0.9181770736869317,0.9090832405815042,303,thread total confirmed cases continue grow active cases growing every days confirmed cases growing doubling every days cgdr total confirmed case
